imagename,duration,type,used,group,equation,a,b,answer
HAUrban/CO_Blvrd_41.jpg,1.7,HAUrban,no,q,18 + 27,45,37,a
HAUrban/Downtown_0304.jpg,5.3,HAUrban,no,q,10 + 18,28,25,a
HAUrban/Downtown_0324.jpg,5.3,HAUrban,no,q,17 + 10,24,27,b
HAUrban/Downtown_0344.jpg,5.3,HAUrban,yes,q,9 + 19,28,34,a
HAUrban/Downtown_0351.jpg,5.3,HAUrban,no,q,14 + 7,21,28,a
HAUrban/Downtown_0354.jpg,7.1,HAUrban,no,q,10 + 25,35,37,a
HAUrban/DTC_12.jpg,7.1,HAUrban,no,q,5 + 19,24,20,a
HAUrban/DTC_47.jpg,7.1,HAUrban,no,q,23 + 18,36,41,b
HAUrban/DU_24.jpg,7.1,HAUrban,no,q,11 + 23,27,34,b
HAUrban/Golden_40.jpg,3.5,HAUrban,no,q,19 + 23,46,42,b
HAUrban/Golden_64.jpg,3.5,HAUrban,no,q,7 + 23,37,30,b
HAUrban/Golden_78.jpg,3.5,HAUrban,no,q,13 + 30,43,47,a
HAUrban/Urban_Berman_24.jpg,3.5,HAUrban,no,q,26 + 11,37,43,a
LANature/05H.jpg,1.7,LANature,yes,q,5 + 14,19,12,a
LANature/09L.jpg,1.7,LANature,no,q,28 + 11,42,39,b
LANature/17H.jpg,1.7,LANature,no,q,16 + 17,33,25,a
LANature/23L.jpg,1.7,LANature,no,q,4 + 11,18,15,b
LANature/28L.jpg,5.3,LANature,no,q,11 + 21,32,26,a
LANature/31H.jpg,5.3,LANature,no,q,10 + 10,20,26,a
LANature/39H.jpg,5.3,LANature,no,q,13 + 27,40,33,a
LANature/Aquarium_0343.JPG,5.3,LANature,no,q,29 + 14,43,41,a
LANature/Aquarium_0450.JPG,7.1,LANature,no,q,24 + 25,45,49,b
LANature/Aquarium_0632.JPG,7.1,LANature,no,q,28 + 23,59,51,b
LANature/BotanicGardens_0497.JPG,7.1,LANature,no,q,26 + 29,60,55,b
LANature/BotanicGardens_0941.JPG,7.1,LANature,no,q,27 + 28,55,53,a
LANature/GotG_0053.jpg,3.5,LANature,no,q,26 + 17,50,43,b
LANature/GotG_0084.jpg,3.5,LANature,no,q,4 + 29,33,35,a
LANature/Hyalite_0174.JPG,3.5,LANature,no,q,20 + 29,43,49,b
LANature/Hyalite_0213.JPG,3.5,LANature,no,q,24 + 29,53,48,a
LANature/Vacation_1925.JPG,1.7,LANature,no,q,21 + 20,41,47,a
LANature/Vacation_7074.JPG,1.7,LANature,no,q,23 + 6,22,29,b
LANature/Vacation_7115.JPG,1.7,LANature,no,q,13 + 4,11,17,b
LANature/Zoo_0075.JPG,1.7,LANature,no,q,11 + 26,31,37,b
LAUrban/16thStreetMall_0744.JPG,5.3,LAUrban,no,q,21 + 13,27,34,b
LAUrban/16thStreetMall_0771.JPG,5.3,LAUrban,no,q,12 + 19,31,25,a
LAUrban/16thStreetMall_0806.JPG,5.3,LAUrban,no,q,24 + 11,27,35,b
LAUrban/Billings_0266.JPG,5.3,LAUrban,yes,q,23 + 21,42,44,b
LAUrban/Billings_0286.JPG,7.1,LAUrban,no,q,5 + 20,31,25,b
LAUrban/Bozeman_0005.JPG,7.1,LAUrban,no,q,20 + 6,26,29,a
LAUrban/Bozeman_0038.JPG,7.1,LAUrban,no,q,15 + 28,43,40,a
LAUrban/Downtown_0299.jpg,7.1,LAUrban,no,q,9 + 13,22,29,a
LAUrban/Downtown_0371.jpg,3.5,LAUrban,no,q,19 + 19,33,38,b
LAUrban/DTC_1.jpg,3.5,LAUrban,no,q,30 + 6,28,36,b
LAUrban/DTC_41.jpg,3.5,LAUrban,no,q,19 + 5,24,16,a
LAUrban/DU_18.jpg,3.5,LAUrban,no,q,12 + 10,30,22,b
LAUrban/DU_23.jpg,1.7,LAUrban,no,q,12 + 7,26,19,b
LAUrban/Golden_24.jpg,1.7,LAUrban,no,q,15 + 12,33,27,b
LAUrban/Golden_48.jpg,1.7,LAUrban,no,q,14 + 10,18,24,b
LAUrban/Golden_59.jpg,1.7,LAUrban,no,q,4 + 22,29,26,b
LAUrban/Urban_Berman_25.jpg,5.3,LAUrban,no,q,20 + 15,39,35,b
LAUrban/Urban_Berman_37.jpg,5.3,LAUrban,yes,q,28 + 21,42,49,b
LAUrban/Vacation_5135.JPG,5.3,LAUrban,no,q,11 + 13,27,24,b
LAUrban/Vacation_8493.JPG,5.3,LAUrban,no,q,23 + 9,32,38,a
